Discipline,Gender,Event,phase,type,order,ENG Description,FRA Description,KOR Description,ENG longdescription,FRA longdescription,KOR longdescription,ENG phase Description,FRA phase Description,KOR phase Description,Old DDGEEEP
SBD,M,BA----------------,VICT,6,V,Men's BA Victory Ceremony,"Big Air hommes, cérémonie des vainqueurs",남자 빅에어 메달 시상식,Men's Big Air Victory Ceremony,"Big Air hommes, cérémonie des vainqueurs",남자 빅에어 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,
SBD,M,BA----------------,----,8,,Men's Big Air,Big Air hommes,남자 빅에어,Men's Big Air,Big Air hommes,남자 빅에어,,,,
SBD,M,HP----------------,FNL-,3,1,Men's Halfpipe Final,"Halfpipe hommes, finale",남자 하프파이프 결승,Men's Halfpipe Final,"Halfpipe hommes, finale",남자 하프파이프 결승,Final,Finale,결승,SBM0601
SBD,M,HP----------------,QUAL,3,8,Men's Halfpipe Qualification,"Halfpipe hommes, qualifications",남자 하프파이프 예선,Men's Halfpipe Qualification,"Halfpipe hommes, qualifications",남자 하프파이프 예선,Qualification,Qualifications,예선,SBM0609
SBD,M,HP----------------,DRAW,7,D,Men's Halfpipe Draw,"Halfpipe hommes, tirage au sort",남자 하프파이프 추첨,Men's Halfpipe Draw,"Halfpipe hommes, tirage au sort",남자 하프파이프 추첨,Draw,Tirage au sort,추첨,SBM060E
SBD,M,HP----------------,MEET,9,M,"Men's Halfpipe, Team Captain Meeting","Halfpipe hommes, réunion chefs d'équipe",남자 하프파이프 대표자회의,"Men's Halfpipe, Team Captain Meeting","Halfpipe hommes, réunion des chefs d'équipe",남자 하프파이프 대표자회의,Team Captain Meeting,Réunion des chefs d'équipe,대표자회의,SBM060T
SBD,M,HP----------------,VICT,6,V,Men's HP Victory Ceremony,"HP hommes, cérémonie des vainqueurs",남자 하프파이프 메달 시상식,Men's Halfpipe Victory Ceremony,"Halfpipe hommes, cérémonie des vainqueurs",남자 하프파이프 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,SBM060M
SBD,M,HP----------------,----,8,,Men's Halfpipe,Halfpipe hommes,남자 하프하이프,Men's Halfpipe,Halfpipe hommes,남자 하프하이프,,,,SBM0600
SBD,M,PGS---------------,FNL-,3,1,Men's Parallel Giant Slalom Finals,"SGP hommes, finale",남자 평행대회전 결승,Men's Parallel Giant Slalom Finals,"Slalom géant parallèle hommes, finale",남자 평행대회전 결승,Finals,Finale,결승,SBM2301
SBD,M,PGS---------------,SFNL,3,2,Men's Parallel Giant Slalom Semifinals,"SGP hommes, demi-finales",남자 평행대회전 준결승,Men's Parallel Giant Slalom Semifinals,"Slalom géant parallèle hommes, demi-finales",남자 평행대회전 준결승,Semifinals,Demi-finales,준결승,SBM2302
SBD,M,PGS---------------,QFNL,3,3,Men's PGS Quarterfinals,"SGP hommes, quarts de finale",남자 평행대회전 준준결승,Men's Parallel Giant Slalom Quarterfinals,"Slalom géant parallèle hommes, quarts de finale",남자 평행대회전 준준결승,Quarterfinals,Quarts de finale,준준결승,SBM2303
SBD,M,PGS---------------,8FNL,3,4,Men's Parallel Giant Slalom 1/8 Finals,"SGP hommes, 1/8 de finale",남자 평행대회전 16강전,Men's Parallel Giant Slalom 1/8 Finals,"Slalom géant parallèle hommes, huitièmes de finale",남자 평행대회전 16강전,1/8 Finals,Huitièmes de finale,16강전,SBM2304
SBD,M,PGS---------------,QUAL,3,8,Men's PGS Qualification,"SGP hommes, qualifications",남자 평행대회전 예선,Men's Parallel Giant Slalom Qualification,"Slalom géant parallèle hommes, qualifications",남자 평행대회전 예선,Qualification,Qualifications,예선,SBM2309
SBD,M,PGS---------------,DRAW,7,D,Men's Parallel Giant Slalom Draw,"SGP hommes, tirage au sort",남자 평행대회전 추첨,Men's Parallel Giant Slalom Draw,"Slalom géant parallèle hommes, tirage au sort",남자 평행대회전 추첨,Draw,Tirage au sort,추첨,SBM230E
SBD,M,PGS---------------,MEET,9,M,"Men's Parallel Giant Slalom, TCM","SGP hommes, réunion des chefs d'équipe",남자 평행대회전 대표자회의,"Men's Parallel Giant Slalom, Team Captain Meeting","Slalom géant parallèle hommes, réunion des chefs d'équipe",남자 평행대회전 대표자회의,Team Captain Meeting,Réunion des chefs d'équipe,대표자회의,SBM230T
SBD,M,PGS---------------,VICT,6,V,Men's PGS Victory Ceremony,"SGP hommes, cérémonie des vainqueurs",남자 평행대회전 메달 시상식,Men's Parallel Giant Slalom Victory Ceremony,"Slalom géant parallèle hommes, cérémonie des vainqueurs",남자 평행대회전 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,SBM230M
SBD,M,PGS---------------,----,8,,Men's Parallel Giant Slalom,Slalom géant parallèle hommes,남자 평행대회전,Men's Parallel Giant Slalom,Slalom géant parallèle hommes,남자 평행대회전,,,,SBM2300
SBD,M,SBX---------------,FNL-,3,1,Men's Snowboard Cross Finals,"Snowboard cross hommes, finale",남자 스노보드 크로스 결승,Men's Snowboard Cross Finals,"Snowboard cross hommes, finale",남자 스노보드 크로스 결승,Finals,Finale,결승,SBM4901
SBD,M,SBX---------------,SFNL,3,2,Men's Snowboard Cross Semifinals,"Snowboard cross hommes, demi-finales",남자 스노보드 크로스 준결승,Men's Snowboard Cross Semifinals,"Snowboard cross hommes, demi-finales",남자 스노보드 크로스 준결승,Semifinals,Demi-finales,준결승,SBM4902
SBD,M,SBX---------------,QFNL,3,3,Men's Snowboard Cross Quarterfinals,"Snowboard cross hommes, 1/4 de finale",남자 스노보드 크로스 준준결승,Men's Snowboard Cross Quarterfinals,"Snowboard cross hommes, quarts de finale",남자 스노보드 크로스 준준결승,Quarterfinals,Quarts de finale,준준결승,SBM4903
SBD,M,SBX---------------,8FNL,3,4,Men's Snowboard Cross 1/8 Finals,"Snowboard cross hommes, 1/8 de finale",남자 스노보드 크로스 16강전,Men's Snowboard Cross 1/8 Finals,"Snowboard cross hommes, huitièmes de finale",남자 스노보드 크로스 16강전,1/8 Finals,Huitièmes de finale,16강전,SBM4904
SBD,M,SBX---------------,QUAL,3,8,Men's SBX Seeding/Qualification,"Snowboard cross hommes, classement",남자 스노보드 크로스 시드 배정,Men's Snowboard Cross Seeding/Qualification,"Snowboard cross hommes, classement",남자 스노보드 크로스 시드 배정,Seeding,Classement,시드배정,SBM4909
SBD,M,SBX---------------,DRAW,7,D,Men's Snowboard Cross Draw,"Snowboard cross hommes, tirage au sort",남자 스노보드 크로스 추첨,Men's Snowboard Cross Draw,"Snowboard cross hommes, tirage au sort",남자 스노보드 크로스 추첨,Draw,Tirage au sort,추첨,SBM490E
SBD,M,SBX---------------,MEET,9,M,"Men's Snowboard Cross, TCM","SBX hommes, réunion chefs d'équipe",남자 스노보드 크로스 대표자회의,"Men's Snowboard Cross, Team Captain Meeting","Snowboard cross hommes, réunion des chefs d'équipe",남자 스노보드 크로스 대표자회의,Team Captain Meeting,Réunion des chefs d'équipe,대표자회의,SBM490T
SBD,M,SBX---------------,VICT,6,V,Men's SBX Victory Ceremony,"SBX hommes, cérémonie des vainqueurs",남자 스노보드 크로스 메달 시상식,Men's Snowboard Cross Victory Ceremony,"Snowboard cross hommes, cérémonie des vainqueurs",남자 스노보드 크로스 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,SBM490M
SBD,M,SBX---------------,----,8,,Men's Snowboard Cross,Snowboard cross hommes,남자 스노보드 크로스,Men's Snowboard Cross,Snowboard cross hommes,남자 스노보드 크로스,,,,SBM4900
SBD,M,SS----------------,FNL-,3,1,Men's Slopestyle Final,"Slopestyle hommes, finale",남자 슬로프스타일 결승,Men's Slopestyle Final,"Slopestyle hommes, finale",남자 슬로프스타일 결승,Final,Finale,결승,SBM0701
SBD,M,SS----------------,QUAL,3,8,Men's Slopestyle Qualification,"Slopestyle hommes, qualifications",남자 슬로프스타일 예선,Men's Slopestyle Qualification,"Slopestyle hommes, qualifications",남자 슬로프스타일 예선,Qualification,Qualifications,예선,SBM0709
SBD,M,SS----------------,DRAW,7,D,Men's Slopestyle Draw,"Slopestyle hommes, tirage au sort",남자 슬로프스타일 추첨,Men's Slopestyle Draw,"Slopestyle hommes, tirage au sort",남자 슬로프스타일 추첨,Draw,Tirage au sort,추첨,SBM070E
SBD,M,SS----------------,MEET,9,M,"Men's Slopestyle, Team Captain Meeting","Slopestyle hommes, réun. chefs d'équipe",남자 슬로프스타일 대표자회의,"Men's Slopestyle, Team Captain Meeting","Slopestyle hommes, réunion des chefs d'équipe",남자 슬로프스타일 대표자회의,Team Captain Meeting,Réunion des chefs d'équipe,대표자회의,SBM070T
SBD,M,SS----------------,VICT,6,V,Men's SS Victory Ceremony,"Slopestyle H, cérémonie des vainqueurs",남자 슬로프스타일 메달 시상식,Men's Slopestyle Victory Ceremony,"Slopestyle hommes, cérémonie des vainqueurs",남자 슬로프스타일 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,SBM070M
SBD,M,SS----------------,----,8,,Men's Slopestyle,Slopestyle hommes,남자 슬로프스타일,Men's Slopestyle,Slopestyle hommes,남자 슬로프스타일,,,,SBM0700
SBD,W,------------------,----,8,,Ladies' Snowboard,Snowboard femmes,스노보드 여자,Ladies' Snowboard,Snowboard femmes,스노보드 여자,,,,SBW0000
SBD,W,BA----------------,FNL-,3,1,Ladies' Big Air Final,"Big Air femmes, finale",여자 빅에어 결승,Ladies' Big Air Final,"Big Air femmes, finale",여자 빅에어 결승,Final,Finale,결승,
SBD,W,BA----------------,QUAL,3,8,Ladies' Big Air Qualification,"Big Air femmes, qualifications",여자 빅에어 예선,Ladies' Big Air Qualification,"Big Air femmes, qualifications",여자 빅에어 예선,Qualification,Qualifications,예선,
SBD,W,BA----------------,DRAW,7,D,Ladies' Big Air Draw,"Big Air femmes, tirage au sort",여자 빅에어 추첨,Ladies' Big Air Draw,"Big Air femmes, tirage au sort",여자 빅에어 추첨,Draw,Tirage au sort,추첨,
SBD,W,BA----------------,MEET,9,M,"Ladies' Big Air, TCM","Big Air femmes, réunion chefs d'équipe",여자 빅에어 대표자회의,"Ladies' Big Air, Team Captain Meeting","Big Air femmes, réunion des chefs d'équipe",여자 빅에어 대표자회의,Team Captain Meeting,Réunion des chefs d'équipe,대표자회의,
SBD,W,BA----------------,VICT,6,V,Ladies' BA Victory Ceremony,"Big Air femmes, cérémonie des vainqueurs",여자 빅에어 메달 시상식,Ladies' Big Air Victory Ceremony,"Big Air femmes, cérémonie des vainqueurs",여자 빅에어 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,
SBD,W,BA----------------,----,8,,Ladies' Big Air,Big Air femmes,여자 빅에어,Ladies' Big Air,Big Air femmes,여자 빅에어,,,,
SBD,W,HP----------------,FNL-,3,1,Ladies' Halfpipe Final,"Halfpipe femmes, finale",여자 하프파이프 결승,Ladies' Halfpipe Final,"Halfpipe femmes, finale",여자 하프파이프 결승,Final,Finale,결승,SBW0601
SBD,W,HP----------------,QUAL,3,8,Ladies' Halfpipe Qualification,"Halfpipe femmes, qualifications",여자 하프파이프 예선,Ladies' Halfpipe Qualification,"Halfpipe femmes, qualifications",여자 하프파이프 예선,Qualification,Qualifications,예선,SBW0609
SBD,W,HP----------------,DRAW,7,D,Ladies' Halfpipe Draw,"Halfpipe femmes, tirage au sort",여자 하프파이프 추첨,Ladies' Halfpipe Draw,"Halfpipe femmes, tirage au sort",여자 하프파이프 추첨,Draw,Tirage au sort,추첨,SBW060E
SBD,W,HP----------------,MEET,9,M,"Ladies' Halfpipe, Team Captain Meeting","Halfpipe femmes, réunion chefs d'équipe",여자 하프파이프 대표자회의,"Ladies' Halfpipe, Team Captain Meeting","Halfpipe femmes, réunion des chefs d'équipe",여자 하프파이프 대표자회의,Team Captain Meeting,Réunion des chefs d'équipe,대표자회의,SBW060T
SBD,W,HP----------------,VICT,6,V,Ladies' HP Victory Ceremony,"HP femmes, cérémonie des vainqueurs",여자 하프파이프 메달 시상식,Ladies' Halfpipe Victory Ceremony,"Halfpipe femmes, cérémonie des vainqueurs",여자 하프파이프 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,SBW060M
SBD,W,HP----------------,----,8,,Ladies' Halfpipe,Halfpipe femmes,여자 하프파이프,Ladies' Halfpipe,Halfpipe femmes,여자 하프파이프,,,,SBW0600
SBD,W,PGS---------------,FNL-,3,1,Ladies' Parallel Giant Slalom Finals,"SGP femmes, finale",여자 평행대회전 결승,Ladies' Parallel Giant Slalom Finals,"Slalom géant parallèle femmes, finale",여자 평행대회전 결승,Finals,Finale,결승,SBW2301
SBD,W,PGS---------------,SFNL,3,2,Ladies' Parallel Giant Sl. Semifinals,"SGP femmes, demi-finales",여자 평행대회전 준결승,Ladies' Parallel Giant Slalom Semifinals,"Slalom géant parallèle femmes, demi-finales",여자 평행대회전 준결승,Semifinals,Demi-finales,준결승,SBW2302
SBD,W,PGS---------------,QFNL,3,3,Ladies' PGS Quarterfinals,"SGP femmes, quarts de finale",여자 평행대회전 준준결승,Ladies' Parallel Giant Slalom Quarterfinals,"Slalom géant parallèle femmes, quarts de finale",여자 평행대회전 준준결승,Quarterfinals,Quarts de finale,준준결승,SBW2303
SBD,W,PGS---------------,8FNL,3,4,Ladies' Parallel Giant Sl. 1/8 Finals,"SGP femmes, 1/8 de finale",여자 평행대회전 16강전,Ladies' Parallel Giant Slalom 1/8 Finals,"Slalom géant parallèle femmes, huitièmes de finale",여자 평행대회전 16강전,1/8 Finals,Huitièmes de finale,16강전,SBW2304
SBD,W,PGS---------------,QUAL,3,8,Ladies' PGS Qualification,"SGP femmes, qualifications",여자 평행대회전 예선,Ladies' Parallel Giant Slalom Qualification,"Slalom géant parallèle femmes, qualifications",여자 평행대회전 예선,Qualification,Qualifications,예선,SBW2309
SBD,W,PGS---------------,DRAW,7,D,Ladies' Parallel Giant Slalom Draw,"SGP femmes, tirage au sort",여자 평행대회전 추첨,Ladies' Parallel Giant Slalom Draw,"Slalom géant parallèle femmes, tirage au sort",여자 평행대회전 추첨,Draw,Tirage au sort,추첨,SBW230E
SBD,W,PGS---------------,MEET,9,M,"Ladies' Parallel Giant Slalom, TCM","SGP femmes, réunion des chefs d'équipe",여자 평행대회전 대표자회의,"Ladies' Parallel Giant Slalom, Team Captain Meeting","Slalom géant parallèle femmes, réunion des chefs d'équipe",여자 평행대회전 대표자회의,Team Captain Meeting,Réunion des chefs d'équipe,대표자회의,SBW230T
SBD,W,PGS---------------,VICT,6,V,Ladies' PGS Victory Ceremony,"SGP femmes, cérémonie des vainqueurs",여자 평행대회전 메달 시상식,Ladies' Parallel Giant Slalom Victory Ceremony,"Slalom géant parallèle femmes, cérémonie des vainqueurs",여자 평행대회전 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,SBW230M
SBD,W,PGS---------------,----,8,,Ladies' Parallel Giant Slalom,Slalom géant parallèle femmes,여자 평행대회전 ,Ladies' Parallel Giant Slalom,Slalom géant parallèle femmes,여자 평행대회전 ,,,,SBW2300
SBD,W,SBX---------------,FNL-,3,1,Ladies' Snowboard Cross Finals,"Snowboard cross femmes, finale",여자 스노보드 크로스 결승,Ladies' Snowboard Cross Finals,"Snowboard cross femmes, finale",여자 스노보드 크로스 결승,Finals,Finale,결승,SBW4901
SBD,W,SBX---------------,SFNL,3,2,Ladies' Snowboard Cross Semifinals,"Snowboard cross femmes, demi-finales",여자 스노보드 크로스 준결승,Ladies' Snowboard Cross Semifinals,"Snowboard cross femmes, demi-finales",여자 스노보드 크로스 준결승,Semifinals,Demi-finales,준결승,SBW4902
SBD,W,SBX---------------,QFNL,3,3,Ladies' Snowboard Cross Quarterfinals,"Snowboard cross femmes, 1/4 de finale",여자 스노보드 크로스 준준결승,Ladies' Snowboard Cross Quarterfinals,"Snowboard cross femmes, quarts de finale",여자 스노보드 크로스 준준결승,Quarterfinals,Quarts de finale,준준결승,SBW4903
SBD,W,SBX---------------,QUAL,3,8,Ladies' SBX Seeding/Qualification,"Snowboard cross femmes, qualifications",여자 스노보드 크로스 예선,Ladies' Snowboard Cross Seeding/Qualification,"Snowboard cross femmes, qualifications",여자 스노보드 크로스 예선,Qualification,Qualifications,예선,SBW4909
SBD,W,SBX---------------,DRAW,7,D,Ladies' Snowboard Cross Draw,"Snowboard cross femmes, tirage au sort",여자 스노보드 크로스 추첨,Ladies' Snowboard Cross Draw,"Snowboard cross femmes, tirage au sort",여자 스노보드 크로스 추첨,Draw,Tirage au sort,추첨,SBW490E
SBD,W,SBX---------------,MEET,9,M,"Ladies' Snowboard Cross, TCM","SBX femmes, réunion des chefs d'équipe",여자 스노보드 크로스 대표자회의,"Ladies' Snowboard Cross, Team Captain Meeting","Snowboard cross femmes, réunion des chefs d'équipe",여자 스노보드 크로스 대표자회의,Team Captain Meeting,Réunion des chefs d'équipe,대표자회의,SBW490T
SBD,W,SBX---------------,VICT,6,V,Ladies' SBX Victory Ceremony,"SBX femmes, cérémonie des vainqueurs",여자 스노보드 크로스 메달 시상식,Ladies' Snowboard Cross Victory Ceremony,"Snowboard cross femmes, cérémonie des vainqueurs",여자 스노보드 크로스 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,SBW490M
SBD,W,SBX---------------,----,8,,Ladies' Snowboard Cross,Snowboard cross femmes,여자 스노보드 크로스,Ladies' Snowboard Cross,Snowboard cross femmes,여자 스노보드 크로스,,,,SBW4900
